County,State,County FIPS Code,Opioid Dispensing Rate per 100,Year,County and State
Salem,NJ,34033,79.5,2011,"Salem, NJ"
Salem,NJ,34033,79.9,2012,"Salem, NJ"
Salem,NJ,34033,80.2,2013,"Salem, NJ"
Salem,NJ,34033,80.5,2014,"Salem, NJ"
Salem,NJ,34033,78.1,2015,"Salem, NJ"
Salem,NJ,34033,72,2016,"Salem, NJ"
SALEM,NJ,34033,60.2,2017,"SALEM, NJ"
SALEM,NJ,34033,50,2018,"SALEM, NJ"
SALEM,NJ,34033,23.9,2020,"SALEM, NJ"
Salem ,NJ,34033,24.9,2019,"Salem , NJ"
Somerset,NJ,34035,37.3,2006,"Somerset, NJ"
Somerset,NJ,34035,40,2007,"Somerset, NJ"
Somerset,NJ,34035,41.6,2008,"Somerset, NJ"
Somerset,NJ,34035,42.9,2009,"Somerset, NJ"
Somerset,NJ,34035,43.8,2010,"Somerset, NJ"
Somerset,NJ,34035,43.6,2011,"Somerset, NJ"
Somerset,NJ,34035,42,2012,"Somerset, NJ"
Somerset,NJ,34035,40,2013,"Somerset, NJ"
Somerset,NJ,34035,38.7,2014,"Somerset, NJ"
Somerset,NJ,34035,38.8,2015,"Somerset, NJ"
Somerset,NJ,34035,37,2016,"Somerset, NJ"
SOMERSET,NJ,34035,31.6,2017,"SOMERSET, NJ"
SOMERSET,NJ,34035,26.9,2018,"SOMERSET, NJ"
SOMERSET,NJ,34035,21.9,2020,"SOMERSET, NJ"
Somerset ,NJ,34035,24.3,2019,"Somerset , NJ"
Sussex,NJ,34037,51.8,2006,"Sussex, NJ"
Sussex,NJ,34037,51.8,2007,"Sussex, NJ"
Sussex,NJ,34037,52.1,2008,"Sussex, NJ"
Sussex,NJ,34037,54,2009,"Sussex, NJ"
Sussex,NJ,34037,60,2010,"Sussex, NJ"
Sussex,NJ,34037,62.2,2011,"Sussex, NJ"
Sussex,NJ,34037,67,2012,"Sussex, NJ"
Sussex,NJ,34037,66.4,2013,"Sussex, NJ"
Sussex,NJ,34037,63.7,2014,"Sussex, NJ"
Sussex,NJ,34037,61,2015,"Sussex, NJ"
Sussex,NJ,34037,59.6,2016,"Sussex, NJ"
SUSSEX,NJ,34037,49.6,2017,"SUSSEX, NJ"
SUSSEX,NJ,34037,42.7,2018,"SUSSEX, NJ"
SUSSEX,NJ,34037,23.8,2020,"SUSSEX, NJ"
Sussex ,NJ,34037,23.8,2019,"Sussex , NJ"
Union,NJ,34039,43.2,2006,"Union, NJ"
Union,NJ,34039,45.6,2007,"Union, NJ"
Union,NJ,34039,48,2008,"Union, NJ"
Union,NJ,34039,49.6,2009,"Union, NJ"
Union,NJ,34039,50.2,2010,"Union, NJ"
Union,NJ,34039,51.2,2011,"Union, NJ"
Union,NJ,34039,49.2,2012,"Union, NJ"
Union,NJ,34039,46,2013,"Union, NJ"
Union,NJ,34039,45.2,2014,"Union, NJ"
Union,NJ,34039,44.9,2015,"Union, NJ"
Union,NJ,34039,40.8,2016,"Union, NJ"
UNION,NJ,34039,34.6,2017,"UNION, NJ"
UNION,NJ,34039,29.7,2018,"UNION, NJ"
UNION,NJ,34039,23.6,2020,"UNION, NJ"
Union ,NJ,34039,24.7,2019,"Union , NJ"
Warren,NJ,34041,60.7,2006,"Warren, NJ"
Warren,NJ,34041,65.2,2007,"Warren, NJ"
Warren,NJ,34041,67,2008,"Warren, NJ"
Warren,NJ,34041,66.2,2009,"Warren, NJ"
Warren,NJ,34041,71,2010,"Warren, NJ"
Warren,NJ,34041,75,2011,"Warren, NJ"
Warren,NJ,34041,78.7,2012,"Warren, NJ"
Warren,NJ,34041,77.6,2013,"Warren, NJ"
Warren,NJ,34041,77.5,2014,"Warren, NJ"
Warren,NJ,34041,75.4,2015,"Warren, NJ"
Warren,NJ,34041,70.6,2016,"Warren, NJ"
WARREN,NJ,34041,58.9,2017,"WARREN, NJ"
WARREN,NJ,34041,51.1,2018,"WARREN, NJ"
WARREN,NJ,34041,29.9,2020,"WARREN, NJ"
Warren ,NJ,34041,37.3,2019,"Warren , NJ"
Bernalillo,NM,35001,68.1,2006,"Bernalillo, NM"
Bernalillo,NM,35001,75.7,2007,"Bernalillo, NM"
Bernalillo,NM,35001,79,2008,"Bernalillo, NM"
Bernalillo,NM,35001,84,2009,"Bernalillo, NM"
Bernalillo,NM,35001,90.8,2010,"Bernalillo, NM"
Bernalillo,NM,35001,87.5,2011,"Bernalillo, NM"
Bernalillo,NM,35001,80.1,2012,"Bernalillo, NM"
Bernalillo,NM,35001,74,2013,"Bernalillo, NM"
Bernalillo,NM,35001,74.7,2014,"Bernalillo, NM"
Bernalillo,NM,35001,74.7,2015,"Bernalillo, NM"
Bernalillo,NM,35001,68.7,2016,"Bernalillo, NM"
BERNALILLO,NM,35001,59.4,2017,"BERNALILLO, NM"
BERNALILLO,NM,35001,51,2018,"BERNALILLO, NM"
BERNALILLO,NM,35001,52,2020,"BERNALILLO, NM"
Bernalillo ,NM,35001,58,2019,"Bernalillo , NM"
Catron,NM,35003,–,2006,"Catron, NM"
Catron,NM,35003,–,2007,"Catron, NM"
Catron,NM,35003,–,2008,"Catron, NM"
Catron,NM,35003,–,2009,"Catron, NM"
Catron,NM,35003,–,2010,"Catron, NM"
Catron,NM,35003,–,2011,"Catron, NM"
Catron,NM,35003,–,2012,"Catron, NM"
Catron,NM,35003,–,2013,"Catron, NM"
Catron,NM,35003,–,2014,"Catron, NM"
Catron,NM,35003,–,2015,"Catron, NM"
Catron,NM,35003,–,2016,"Catron, NM"
CATRON,NM,35003,13.5,2020,"CATRON, NM"
Catron ,NM,35003,24.4,2019,"Catron , NM"
Chaves,NM,35005,82.6,2006,"Chaves, NM"
Chaves,NM,35005,95,2007,"Chaves, NM"
Chaves,NM,35005,104.2,2008,"Chaves, NM"
Chaves,NM,35005,105.1,2009,"Chaves, NM"
Chaves,NM,35005,111.1,2010,"Chaves, NM"
Chaves,NM,35005,106.8,2011,"Chaves, NM"
Chaves,NM,35005,102,2012,"Chaves, NM"
Chaves,NM,35005,90.7,2013,"Chaves, NM"
Chaves,NM,35005,88.8,2014,"Chaves, NM"
Chaves,NM,35005,84.6,2015,"Chaves, NM"
Chaves,NM,35005,81.2,2016,"Chaves, NM"
CHAVES,NM,35005,68.9,2017,"CHAVES, NM"
CHAVES,NM,35005,62.5,2018,"CHAVES, NM"
CHAVES,NM,35005,50,2020,"CHAVES, NM"
Chaves ,NM,35005,55.3,2019,"Chaves , NM"
Cibola,NM,35006,10.2,2006,"Cibola, NM"
Cibola,NM,35006,7.6,2007,"Cibola, NM"
Cibola,NM,35006,11.8,2008,"Cibola, NM"
Cibola,NM,35006,13.9,2009,"Cibola, NM"
Cibola,NM,35006,13.8,2010,"Cibola, NM"
Cibola,NM,35006,12.2,2011,"Cibola, NM"
Cibola,NM,35006,24.2,2012,"Cibola, NM"
Cibola,NM,35006,22.9,2013,"Cibola, NM"
Cibola,NM,35006,28.8,2014,"Cibola, NM"
Cibola,NM,35006,39.2,2015,"Cibola, NM"
Cibola,NM,35006,39.9,2016,"Cibola, NM"
CIBOLA,NM,35006,37.4,2017,"CIBOLA, NM"
CIBOLA,NM,35006,30.6,2018,"CIBOLA, NM"
CIBOLA,NM,35006,14.2,2020,"CIBOLA, NM"
Cibola ,NM,35006,18.4,2019,"Cibola , NM"
Colfax,NM,35007,44.9,2006,"Colfax, NM"
Colfax,NM,35007,49.6,2007,"Colfax, NM"
Colfax,NM,35007,18.7,2008,"Colfax, NM"
Colfax,NM,35007,18.3,2009,"Colfax, NM"
Colfax,NM,35007,19.8,2010,"Colfax, NM"
Colfax,NM,35007,22.3,2011,"Colfax, NM"
Colfax,NM,35007,39.9,2012,"Colfax, NM"
Colfax,NM,35007,53.4,2013,"Colfax, NM"
Colfax,NM,35007,85.8,2014,"Colfax, NM"
Colfax,NM,35007,74,2015,"Colfax, NM"
Colfax,NM,35007,69.9,2016,"Colfax, NM"
COLFAX,NM,35007,62.3,2017,"COLFAX, NM"
COLFAX,NM,35007,53.1,2018,"COLFAX, NM"
COLFAX,NM,35007,74.9,2020,"COLFAX, NM"
Colfax ,NM,35007,74.2,2019,"Colfax , NM"
Curry,NM,35009,46.1,2006,"Curry, NM"
Curry,NM,35009,44.5,2007,"Curry, NM"
Curry,NM,35009,54,2008,"Curry, NM"
Curry,NM,35009,64,2009,"Curry, NM"
Curry,NM,35009,85.3,2010,"Curry, NM"
Curry,NM,35009,89.9,2011,"Curry, NM"
Curry,NM,35009,95,2012,"Curry, NM"
Curry,NM,35009,87.5,2013,"Curry, NM"
Curry,NM,35009,79.1,2014,"Curry, NM"
Curry,NM,35009,67.5,2015,"Curry, NM"
Curry,NM,35009,63.6,2016,"Curry, NM"
CURRY,NM,35009,52.4,2017,"CURRY, NM"
CURRY,NM,35009,47,2018,"CURRY, NM"
CURRY,NM,35009,19.7,2020,"CURRY, NM"
Curry ,NM,35009,22.1,2019,"Curry , NM"
De Baca,NM,35011,–,2006,"De Baca, NM"
De Baca,NM,35011,–,2007,"De Baca, NM"
De Baca,NM,35011,–,2008,"De Baca, NM"
De Baca,NM,35011,–,2009,"De Baca, NM"
De Baca,NM,35011,–,2010,"De Baca, NM"
De Baca,NM,35011,–,2011,"De Baca, NM"
De Baca,NM,35011,–,2012,"De Baca, NM"
De Baca,NM,35011,–,2013,"De Baca, NM"
De Baca,NM,35011,26.2,2014,"De Baca, NM"
De Baca,NM,35011,6.9,2015,"De Baca, NM"
De Baca,NM,35011,7.3,2016,"De Baca, NM"
DE BACA,NM,35011,6.9,2017,"DE BACA, NM"
DE BACA,NM,35011,0.1,2018,"DE BACA, NM"
DE BACA,NM,35011,5.3,2020,"DE BACA, NM"
De Baca ,NM,35011,4.7,2019,"De Baca , NM"
Dona Ana,NM,35013,51.4,2006,"Dona Ana, NM"
Dona Ana,NM,35013,56.6,2007,"Dona Ana, NM"
Dona Ana,NM,35013,56.7,2008,"Dona Ana, NM"
Dona Ana,NM,35013,54.4,2009,"Dona Ana, NM"
Dona Ana,NM,35013,62.2,2010,"Dona Ana, NM"
Dona Ana,NM,35013,64.2,2011,"Dona Ana, NM"
Dona Ana,NM,35013,60.8,2012,"Dona Ana, NM"
Dona Ana,NM,35013,52.7,2013,"Dona Ana, NM"
Dona Ana,NM,35013,51.3,2014,"Dona Ana, NM"
Dona Ana,NM,35013,49.2,2015,"Dona Ana, NM"
Dona Ana,NM,35013,46.8,2016,"Dona Ana, NM"
DONA ANA,NM,35013,41.4,2017,"DONA ANA, NM"
DONA ANA,NM,35013,36.9,2018,"DONA ANA, NM"
DONA ANA,NM,35013,34,2020,"DONA ANA, NM"
Doña Ana ,NM,35013,35.9,2019,"Doña Ana , NM"
Eddy,NM,35015,67.6,2006,"Eddy, NM"
Eddy,NM,35015,71,2007,"Eddy, NM"
Eddy,NM,35015,73.4,2008,"Eddy, NM"
Eddy,NM,35015,79.4,2009,"Eddy, NM"
Eddy,NM,35015,94.7,2010,"Eddy, NM"
Eddy,NM,35015,101.8,2011,"Eddy, NM"
Eddy,NM,35015,103.8,2012,"Eddy, NM"
Eddy,NM,35015,97.8,2013,"Eddy, NM"
Eddy,NM,35015,98.9,2014,"Eddy, NM"
Eddy,NM,35015,94.4,2015,"Eddy, NM"
Eddy,NM,35015,89.5,2016,"Eddy, NM"
EDDY,NM,35015,79.2,2017,"EDDY, NM"
EDDY,NM,35015,70.8,2018,"EDDY, NM"
EDDY,NM,35015,79.1,2020,"EDDY, NM"
Eddy ,NM,35015,71.5,2019,"Eddy , NM"
Grant,NM,35017,66.1,2006,"Grant, NM"
Grant,NM,35017,88.2,2007,"Grant, NM"
Grant,NM,35017,94.5,2008,"Grant, NM"
Grant,NM,35017,107.1,2009,"Grant, NM"
Grant,NM,35017,130.2,2010,"Grant, NM"
Grant,NM,35017,125.9,2011,"Grant, NM"
Grant,NM,35017,113.3,2012,"Grant, NM"
Grant,NM,35017,104,2013,"Grant, NM"
Grant,NM,35017,103.7,2014,"Grant, NM"
Grant,NM,35017,94.6,2015,"Grant, NM"
Grant,NM,35017,83.8,2016,"Grant, NM"
GRANT,NM,35017,64.3,2017,"GRANT, NM"
GRANT,NM,35017,54.2,2018,"GRANT, NM"
GRANT,NM,35017,40.1,2020,"GRANT, NM"
Grant ,NM,35017,44.4,2019,"Grant , NM"
Guadalupe,NM,35019,36.9,2006,"Guadalupe, NM"
Guadalupe,NM,35019,54.8,2007,"Guadalupe, NM"
Guadalupe,NM,35019,67.5,2008,"Guadalupe, NM"
Guadalupe,NM,35019,19.4,2009,"Guadalupe, NM"
Guadalupe,NM,35019,–,2010,"Guadalupe, NM"
Guadalupe,NM,35019,–,2011,"Guadalupe, NM"
Guadalupe,NM,35019,–,2012,"Guadalupe, NM"
Guadalupe,NM,35019,–,2013,"Guadalupe, NM"
Guadalupe,NM,35019,9.9,2014,"Guadalupe, NM"
Guadalupe,NM,35019,8.6,2015,"Guadalupe, NM"
Guadalupe,NM,35019,7,2016,"Guadalupe, NM"
GUADALUPE,NM,35019,6.9,2017,"GUADALUPE, NM"
GUADALUPE,NM,35019,0.1,2018,"GUADALUPE, NM"
GUADALUPE,NM,35019,108.2,2020,"GUADALUPE, NM"
Guadalupe ,NM,35019,50.1,2019,"Guadalupe , NM"
Harding,NM,35021,–,2006,"Harding, NM"
Harding,NM,35021,–,2007,"Harding, NM"
Harding,NM,35021,–,2008,"Harding, NM"
Harding,NM,35021,–,2009,"Harding, NM"
Harding,NM,35021,–,2010,"Harding, NM"
Harding,NM,35021,–,2011,"Harding, NM"
Harding,NM,35021,–,2012,"Harding, NM"
Harding,NM,35021,–,2013,"Harding, NM"
Harding,NM,35021,–,2014,"Harding, NM"
Harding,NM,35021,–,2015,"Harding, NM"
Harding,NM,35021,–,2016,"Harding, NM"
HARDING,NM,35021,31.9,2020,"HARDING, NM"
Harding ,NM,35021,22.2,2019,"Harding , NM"
Hidalgo,NM,35023,33.8,2006,"Hidalgo, NM"
Hidalgo,NM,35023,11.9,2007,"Hidalgo, NM"
Hidalgo,NM,35023,2.1,2008,"Hidalgo, NM"
Hidalgo,NM,35023,–,2009,"Hidalgo, NM"
Hidalgo,NM,35023,–,2010,"Hidalgo, NM"
Hidalgo,NM,35023,–,2011,"Hidalgo, NM"
Hidalgo,NM,35023,–,2012,"Hidalgo, NM"
Hidalgo,NM,35023,–,2013,"Hidalgo, NM"
Hidalgo,NM,35023,–,2014,"Hidalgo, NM"
Hidalgo,NM,35023,–,2015,"Hidalgo, NM"
Hidalgo,NM,35023,–,2016,"Hidalgo, NM"
HIDALGO,NM,35023,14.2,2020,"HIDALGO, NM"
Hidalgo ,NM,35023,16.6,2019,"Hidalgo , NM"
Lea,NM,35025,66.6,2006,"Lea, NM"
Lea,NM,35025,73.2,2007,"Lea, NM"
Lea,NM,35025,75.1,2008,"Lea, NM"
Lea,NM,35025,76.1,2009,"Lea, NM"
Lea,NM,35025,82.1,2010,"Lea, NM"
Lea,NM,35025,86.9,2011,"Lea, NM"
Lea,NM,35025,82,2012,"Lea, NM"
Lea,NM,35025,82.9,2013,"Lea, NM"
Lea,NM,35025,79.4,2014,"Lea, NM"
Lea,NM,35025,70.5,2015,"Lea, NM"
Lea,NM,35025,72.2,2016,"Lea, NM"
LEA,NM,35025,65.5,2017,"LEA, NM"
LEA,NM,35025,65.3,2018,"LEA, NM"
LEA,NM,35025,35.1,2020,"LEA, NM"
Lea ,NM,35025,36.7,2019,"Lea , NM"
Lincoln,NM,35027,97.5,2006,"Lincoln, NM"
Lincoln,NM,35027,111.8,2007,"Lincoln, NM"
Lincoln,NM,35027,113.8,2008,"Lincoln, NM"
Lincoln,NM,35027,122.2,2009,"Lincoln, NM"
Lincoln,NM,35027,129.9,2010,"Lincoln, NM"
Lincoln,NM,35027,139.2,2011,"Lincoln, NM"
Lincoln,NM,35027,117.7,2012,"Lincoln, NM"
Lincoln,NM,35027,101.6,2013,"Lincoln, NM"
Lincoln,NM,35027,97.9,2014,"Lincoln, NM"
Lincoln,NM,35027,95.5,2015,"Lincoln, NM"
Lincoln,NM,35027,92.6,2016,"Lincoln, NM"
LINCOLN,NM,35027,81.6,2017,"LINCOLN, NM"
LINCOLN,NM,35027,66.5,2018,"LINCOLN, NM"
LINCOLN,NM,35027,28.1,2020,"LINCOLN, NM"
Lincoln ,NM,35027,29.3,2019,"Lincoln , NM"
Los Alamos,NM,35028,50.2,2006,"Los Alamos, NM"
Los Alamos,NM,35028,54.5,2007,"Los Alamos, NM"
Los Alamos,NM,35028,59.2,2008,"Los Alamos, NM"
Los Alamos,NM,35028,60.2,2009,"Los Alamos, NM"
Los Alamos,NM,35028,58.8,2010,"Los Alamos, NM"
Los Alamos,NM,35028,58.5,2011,"Los Alamos, NM"
Los Alamos,NM,35028,64.9,2012,"Los Alamos, NM"
Los Alamos,NM,35028,63.9,2013,"Los Alamos, NM"
Los Alamos,NM,35028,63,2014,"Los Alamos, NM"
Los Alamos,NM,35028,64.6,2015,"Los Alamos, NM"
Los Alamos,NM,35028,70.6,2016,"Los Alamos, NM"
LOS ALAMOS,NM,35028,63.2,2017,"LOS ALAMOS, NM"
LOS ALAMOS,NM,35028,56.3,2018,"LOS ALAMOS, NM"
LOS ALAMOS,NM,35028,35.6,2020,"LOS ALAMOS, NM"
Los Alamos ,NM,35028,39.5,2019,"Los Alamos , NM"
Luna,NM,35029,49,2006,"Luna, NM"
Luna,NM,35029,59.4,2007,"Luna, NM"
Luna,NM,35029,57.8,2008,"Luna, NM"
Luna,NM,35029,56.7,2009,"Luna, NM"
Luna,NM,35029,67.1,2010,"Luna, NM"
Luna,NM,35029,69.5,2011,"Luna, NM"
Luna,NM,35029,76.4,2012,"Luna, NM"
Luna,NM,35029,76.8,2013,"Luna, NM"
Luna,NM,35029,95.8,2014,"Luna, NM"
Luna,NM,35029,92.6,2015,"Luna, NM"
Luna,NM,35029,72.8,2016,"Luna, NM"
LUNA,NM,35029,65,2017,"LUNA, NM"
LUNA,NM,35029,59,2018,"LUNA, NM"
LUNA,NM,35029,44.9,2020,"LUNA, NM"
Luna ,NM,35029,43.2,2019,"Luna , NM"
McKinley,NM,35031,24.7,2006,"McKinley, NM"
McKinley,NM,35031,30.4,2007,"McKinley, NM"
McKinley,NM,35031,28.5,2008,"McKinley, NM"
McKinley,NM,35031,29.3,2009,"McKinley, NM"
McKinley,NM,35031,30.8,2010,"McKinley, NM"
McKinley,NM,35031,32.4,2011,"McKinley, NM"
McKinley,NM,35031,27.8,2012,"McKinley, NM"
McKinley,NM,35031,25,2013,"McKinley, NM"
McKinley,NM,35031,22.9,2014,"McKinley, NM"
McKinley,NM,35031,23.1,2015,"McKinley, NM"
McKinley,NM,35031,22.6,2016,"McKinley, NM"
MCKINLEY,NM,35031,20.8,2017,"MCKINLEY, NM"
MCKINLEY,NM,35031,18.9,2018,"MCKINLEY, NM"
MCKINLEY,NM,35031,13,2020,"MCKINLEY, NM"
McKinley ,NM,35031,13.4,2019,"McKinley , NM"
Mora,NM,35033,–,2006,"Mora, NM"
Mora,NM,35033,–,2007,"Mora, NM"
Mora,NM,35033,–,2008,"Mora, NM"
Mora,NM,35033,–,2009,"Mora, NM"
Mora,NM,35033,–,2010,"Mora, NM"
Mora,NM,35033,–,2011,"Mora, NM"
Mora,NM,35033,–,2012,"Mora, NM"
Mora,NM,35033,–,2013,"Mora, NM"
Mora,NM,35033,–,2014,"Mora, NM"
Mora,NM,35033,–,2015,"Mora, NM"
Mora,NM,35033,–,2016,"Mora, NM"
MORA,NM,35033,2,2020,"MORA, NM"
Mora ,NM,35033,4.1,2019,"Mora , NM"
Otero,NM,35035,62.2,2006,"Otero, NM"
Otero,NM,35035,69.9,2007,"Otero, NM"
Otero,NM,35035,70.7,2008,"Otero, NM"
Otero,NM,35035,72.8,2009,"Otero, NM"
Otero,NM,35035,83.9,2010,"Otero, NM"
Otero,NM,35035,82.2,2011,"Otero, NM"
Otero,NM,35035,70.8,2012,"Otero, NM"
Otero,NM,35035,64.5,2013,"Otero, NM"
Otero,NM,35035,62.4,2014,"Otero, NM"
Otero,NM,35035,63.6,2015,"Otero, NM"
Otero,NM,35035,55.9,2016,"Otero, NM"
OTERO,NM,35035,49.9,2017,"OTERO, NM"
OTERO,NM,35035,43.7,2018,"OTERO, NM"
OTERO,NM,35035,33.1,2020,"OTERO, NM"
Otero ,NM,35035,30.7,2019,"Otero , NM"
Quay,NM,35037,70.3,2006,"Quay, NM"
Quay,NM,35037,92.1,2007,"Quay, NM"
Quay,NM,35037,96.9,2008,"Quay, NM"
Quay,NM,35037,95.1,2009,"Quay, NM"
Quay,NM,35037,103,2010,"Quay, NM"
Quay,NM,35037,93.6,2011,"Quay, NM"
Quay,NM,35037,88.9,2012,"Quay, NM"
Quay,NM,35037,102.2,2013,"Quay, NM"
Quay,NM,35037,110.1,2014,"Quay, NM"
Quay,NM,35037,103.9,2015,"Quay, NM"
Quay,NM,35037,86.8,2016,"Quay, NM"
QUAY,NM,35037,76.9,2017,"QUAY, NM"
QUAY,NM,35037,67.1,2018,"QUAY, NM"
QUAY,NM,35037,43.8,2020,"QUAY, NM"
Quay ,NM,35037,43.9,2019,"Quay , NM"
Rio Arriba,NM,35039,95.2,2006,"Rio Arriba, NM"
Rio Arriba,NM,35039,105.8,2007,"Rio Arriba, NM"
Rio Arriba,NM,35039,90.2,2008,"Rio Arriba, NM"
Rio Arriba,NM,35039,97.4,2009,"Rio Arriba, NM"
Rio Arriba,NM,35039,105.8,2010,"Rio Arriba, NM"
Rio Arriba,NM,35039,106.2,2011,"Rio Arriba, NM"
Rio Arriba,NM,35039,100.7,2012,"Rio Arriba, NM"
Rio Arriba,NM,35039,93.4,2013,"Rio Arriba, NM"
Rio Arriba,NM,35039,93.7,2014,"Rio Arriba, NM"
Rio Arriba,NM,35039,90.2,2015,"Rio Arriba, NM"
Rio Arriba,NM,35039,83,2016,"Rio Arriba, NM"
RIO ARRIBA,NM,35039,75.5,2017,"RIO ARRIBA, NM"
RIO ARRIBA,NM,35039,68,2018,"RIO ARRIBA, NM"
RIO ARRIBA,NM,35039,33.4,2020,"RIO ARRIBA, NM"
Rio Arriba ,NM,35039,30.8,2019,"Rio Arriba , NM"
Roosevelt,NM,35041,66.9,2006,"Roosevelt, NM"
Roosevelt,NM,35041,59.6,2007,"Roosevelt, NM"
Roosevelt,NM,35041,21,2008,"Roosevelt, NM"
Roosevelt,NM,35041,25.7,2009,"Roosevelt, NM"
Roosevelt,NM,35041,23.5,2010,"Roosevelt, NM"
Roosevelt,NM,35041,21,2011,"Roosevelt, NM"
Roosevelt,NM,35041,22.5,2012,"Roosevelt, NM"
Roosevelt,NM,35041,21.3,2013,"Roosevelt, NM"
Roosevelt,NM,35041,28.1,2014,"Roosevelt, NM"
Roosevelt,NM,35041,26.3,2015,"Roosevelt, NM"
Roosevelt,NM,35041,27,2016,"Roosevelt, NM"
ROOSEVELT,NM,35041,24.5,2017,"ROOSEVELT, NM"
ROOSEVELT,NM,35041,17.1,2018,"ROOSEVELT, NM"
ROOSEVELT,NM,35041,27.4,2020,"ROOSEVELT, NM"
Roosevelt ,NM,35041,27.6,2019,"Roosevelt , NM"
Sandoval,NM,35043,51.2,2006,"Sandoval, NM"
Sandoval,NM,35043,58.5,2007,"Sandoval, NM"
Sandoval,NM,35043,61.8,2008,"Sandoval, NM"
Sandoval,NM,35043,63.7,2009,"Sandoval, NM"
Sandoval,NM,35043,62.4,2010,"Sandoval, NM"
Sandoval,NM,35043,63.4,2011,"Sandoval, NM"
Sandoval,NM,35043,61,2012,"Sandoval, NM"
Sandoval,NM,35043,58.2,2013,"Sandoval, NM"
Sandoval,NM,35043,57.4,2014,"Sandoval, NM"
Sandoval,NM,35043,57.1,2015,"Sandoval, NM"
Sandoval,NM,35043,54.6,2016,"Sandoval, NM"
SANDOVAL,NM,35043,48.1,2017,"SANDOVAL, NM"
SANDOVAL,NM,35043,42,2018,"SANDOVAL, NM"
SANDOVAL,NM,35043,21.6,2020,"SANDOVAL, NM"
Sandoval ,NM,35043,23.2,2019,"Sandoval , NM"
San Juan,NM,35045,57.3,2006,"San Juan, NM"
San Juan,NM,35045,64.1,2007,"San Juan, NM"
San Juan,NM,35045,67.6,2008,"San Juan, NM"
San Juan,NM,35045,72.4,2009,"San Juan, NM"
San Juan,NM,35045,74.1,2010,"San Juan, NM"
San Juan,NM,35045,74.7,2011,"San Juan, NM"
San Juan,NM,35045,69.6,2012,"San Juan, NM"
San Juan,NM,35045,63.9,2013,"San Juan, NM"
San Juan,NM,35045,66.1,2014,"San Juan, NM"
San Juan,NM,35045,68.2,2015,"San Juan, NM"
San Juan,NM,35045,67.9,2016,"San Juan, NM"
SAN JUAN,NM,35045,53.2,2017,"SAN JUAN, NM"
SAN JUAN,NM,35045,45.5,2018,"SAN JUAN, NM"
SAN JUAN,NM,35045,32.9,2020,"SAN JUAN, NM"
San Juan ,NM,35045,35.1,2019,"San Juan , NM"
San Miguel,NM,35047,69.7,2006,"San Miguel, NM"
San Miguel,NM,35047,78,2007,"San Miguel, NM"
San Miguel,NM,35047,77.7,2008,"San Miguel, NM"
San Miguel,NM,35047,83.5,2009,"San Miguel, NM"
San Miguel,NM,35047,94.8,2010,"San Miguel, NM"
San Miguel,NM,35047,101.8,2011,"San Miguel, NM"
San Miguel,NM,35047,94.2,2012,"San Miguel, NM"
San Miguel,NM,35047,88.2,2013,"San Miguel, NM"
San Miguel,NM,35047,85,2014,"San Miguel, NM"
San Miguel,NM,35047,74.6,2015,"San Miguel, NM"
San Miguel,NM,35047,68.8,2016,"San Miguel, NM"
SAN MIGUEL,NM,35047,55.8,2017,"SAN MIGUEL, NM"
SAN MIGUEL,NM,35047,49.4,2018,"SAN MIGUEL, NM"
SAN MIGUEL,NM,35047,30.7,2020,"SAN MIGUEL, NM"
San Miguel ,NM,35047,35.6,2019,"San Miguel , NM"
Santa Fe,NM,35049,79.5,2006,"Santa Fe, NM"
Santa Fe,NM,35049,88.1,2007,"Santa Fe, NM"
Santa Fe,NM,35049,96.6,2008,"Santa Fe, NM"
Santa Fe,NM,35049,101.4,2009,"Santa Fe, NM"
Santa Fe,NM,35049,110.4,2010,"Santa Fe, NM"
Santa Fe,NM,35049,109.7,2011,"Santa Fe, NM"
Santa Fe,NM,35049,100.6,2012,"Santa Fe, NM"
Santa Fe,NM,35049,94.8,2013,"Santa Fe, NM"
Santa Fe,NM,35049,90.4,2014,"Santa Fe, NM"
Santa Fe,NM,35049,89.8,2015,"Santa Fe, NM"
Santa Fe,NM,35049,82,2016,"Santa Fe, NM"
SANTA FE,NM,35049,72.4,2017,"SANTA FE, NM"
SANTA FE,NM,35049,62.5,2018,"SANTA FE, NM"
SANTA FE,NM,35049,49.5,2020,"SANTA FE, NM"
Santa Fe ,NM,35049,53.1,2019,"Santa Fe , NM"
Sierra,NM,35051,–,2006,"Sierra, NM"
Sierra,NM,35051,–,2007,"Sierra, NM"
Sierra,NM,35051,0.6,2008,"Sierra, NM"
Sierra,NM,35051,90.1,2009,"Sierra, NM"
Sierra,NM,35051,95,2010,"Sierra, NM"
Sierra,NM,35051,129.6,2011,"Sierra, NM"
Sierra,NM,35051,137,2012,"Sierra, NM"
Sierra,NM,35051,119.8,2013,"Sierra, NM"
Sierra,NM,35051,115,2014,"Sierra, NM"
Sierra,NM,35051,98.2,2015,"Sierra, NM"
Sierra,NM,35051,91.6,2016,"Sierra, NM"
SIERRA,NM,35051,75.9,2017,"SIERRA, NM"
SIERRA,NM,35051,68.5,2018,"SIERRA, NM"
SIERRA,NM,35051,24,2020,"SIERRA, NM"
Sierra ,NM,35051,36,2019,"Sierra , NM"
Socorro,NM,35053,68.6,2006,"Socorro, NM"
